,year,country,stateProvince,Latitude,Longitude,acceptedNameUsage,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank
176,1885.0,Spain,Salamanca,40.46,-6.03,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
177,1988.0,Spain,Madrid,40.73,-4.06,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
178,1988.0,Spain,Leon,42.73,-5.91,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
179,1978.0,Spain,Avila,40.96,-5.01,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
180,1988.0,Spain,Burgos,42.2,-3.68,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
181,1893.0,Portugal,Coimbra,40.2,-8.42,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
182,2013.0,Spain,Leon,42.62,-6.52,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
183,,Portugal,Santarem,39.34,-8.97,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
184,1977.0,Spain,Barcelona,41.73,1.98,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
185,,Portugal,Leiria,39.54,-8.98,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
186,1977.0,Spain,Lerida,41.61,0.61,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
187,1931.0,Spain,Tarragona,40.96,0.51,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
188,1988.0,Spain,Alicante,38.62,-0.67,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
189,2013.0,Spain,Alava,42.9,-3.25,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
190,1977.0,Spain,Barcelona,41.38,2.18,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
191,2013.0,Spain,Jaen,38.1,-2.87,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
192,1988.0,Spain,Burgos,42.06,-3.41,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
193,1977.0,Spain,Barcelona,42.0,2.41,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
194,1933.0,Portugal,Lisboa,38.7,-9.24,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
195,1957.0,Spain,Cantabria,43.46,-3.8,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
196,2013.0,Spain,La Coruna,43.49,-8.22,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
197,2002.0,Spain,Avila,40.55,-5.1,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
198,1993.0,Spain,Barcelona,41.76,2.4,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
199,2013.0,Spain,Jaen,37.91,-3.0,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
200,2003.0,Spain,Guipuzcoa,43.16,-2.06,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
201,1928.0,Portugal,Aveiro,41.0,-8.64,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
202,1979.0,Spain,Lerida,42.56,1.08,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
203,1933.0,Portugal,Viseu,40.62,-7.8,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
204,1988.0,Spain,Castellon,40.01,-0.31,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
205,1988.0,Spain,Avila,40.93,-5.08,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
206,2004.0,Portugal,Bragança,41.42,-6.4,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
207,2006.0,Portugal,Guarda,40.38,-7.54,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
208,1988.0,Spain,Gerona,41.93,2.81,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
209,1977.0,Spain,Gerona,41.98,2.81,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
210,2013.0,Spain,Leon,42.55,-5.65,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
211,1988.0,Spain,Valladolid,41.18,-4.93,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
212,1988.0,Spain,Zamora,41.23,-5.5,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
213,2013.0,Spain,Palencia,42.0,-4.52,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
214,2013.0,Spain,Leon,42.32,-5.02,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
215,1988.0,Spain,Salamanca,41.01,-6.48,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
216,1928.0,Portugal,Guarda,40.53,-7.26,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
217,1988.0,Spain,Zamora,41.28,-5.43,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
218,1988.0,Spain,Caceres,40.26,-5.85,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
219,2013.0,Spain,Burgos,42.31,-4.05,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
220,1998.0,Spain,Huesca,42.13,-0.41,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
221,1988.0,Spain,La Rioja,42.06,-2.01,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
222,2003.0,Spain,Guipuzcoa,43.31,-1.98,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
223,1988.0,Spain,Huesca,42.56,-0.55,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
224,,Portugal,Braga,41.43,-8.41,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
225,1998.0,Spain,Zaragoza,41.7,-0.9,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
226,2005.0,Spain,Madrid,41.08,-3.61,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
227,1988.0,Spain,Leon,42.3,-5.9,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
228,2013.0,Spain,Barcelona,41.26,1.77,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
229,1978.0,Spain,Salamanca,40.98,-5.56,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
230,1988.0,Spain,Salamanca,40.98,-6.86,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
231,2013.0,Spain,Segovia,40.9,-4.01,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
232,2013.0,Spain,Jaen,37.97,-2.91,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
233,2003.0,Spain,Viscaya,43.25,-2.96,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
234,,Portugal,Setubal,38.48,-9.0,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
235,,Portugal,Leiria,39.57,-8.8,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
236,,Portugal,Leiria,39.91,-8.54,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
237,,Portugal,Lisboa,39.18,-9.03,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
238,2013.0,Spain,Jaen,38.32,-2.57,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
239,1988.0,Spain,Salamanca,40.96,-5.65,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
240,2003.0,Spain,Viscaya,43.25,-2.96,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
241,2003.0,Spain,Viscaya,43.25,-2.96,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
242,1988.0,Spain,Leon,42.6,-5.56,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
243,2013.0,Spain,Leon,42.6,-5.56,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
244,,Portugal,Braga,41.76,-8.14,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
245,2013.0,Spain,Jaen,38.32,-2.6,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
246,1933.0,Portugal,Lisboa,38.71,-9.13,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
247,1988.0,Spain,Tarragona,41.08,0.85,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
248,1979.0,Spain,Barcelona,41.38,2.18,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
249,1988.0,Spain,Madrid,40.4,-3.68,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
250,1978.0,Spain,Zamora,41.65,-5.48,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
251,1988.0,Spain,Palencia,42.2,-4.56,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
252,1991.0,Spain,Salamanca,40.8,-5.6,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
253,2008.0,Portugal,Braga,41.79,-8.13,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
254,1933.0,Portugal,Lisboa,38.7,-9.46,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
255,1933.0,Portugal,Viana do Castelo,42.11,-8.25,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
256,2004.0,Portugal,Beja,37.54,-7.51,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
257,1977.0,Spain,Barcelona,41.4,1.95,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
258,1988.0,Spain,Avila,40.75,-4.66,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
259,1884.0,Spain,Burgos,42.68,-2.95,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
260,2004.0,Portugal,Bragança,41.34,-6.71,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
261,1998.0,Spain,Zaragoza,41.83,-1.78,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
262,1979.0,Spain,Tarragona,40.81,0.5,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
263,1975.0,Spain,Barcelona,41.42,2.12,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
264,1998.0,Spain,Zaragoza,41.21,-1.83,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
265,1979.0,Spain,Barcelona,41.76,2.4,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
266,1988.0,Spain,Zamora,41.46,-5.65,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
267,1978.0,Spain,Salamanca,41.0,-5.58,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
268,2013.0,Spain,La Rioja,42.41,-2.73,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
269,1885.0,Spain,Segovia,40.86,-4.13,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
270,2006.0,Spain,Ciudad Real,39.5,-4.51,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
271,1988.0,Spain,Granada,36.96,-3.35,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
272,1988.0,Spain,Huesca,42.13,-0.41,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
273,2003.0,Spain,Guipuzcoa,43.05,-2.16,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
274,1998.0,Spain,Zaragoza,41.53,-0.58,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
275,1988.0,Spain,Avila,40.53,-4.85,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
276,2014.0,Spain,Barcelona,41.79,2.43,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
277,2009.0,Portugal,Coimbra,40.17,-8.55,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
278,2004.0,Portugal,Santarem,39.37,-8.53,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
279,1978.0,Spain,Salamanca,40.48,-6.1,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
280,2012.0,Spain,Cadiz,36.56,-6.02,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
281,2004.0,Portugal,Bragança,41.38,-6.34,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
282,1988.0,Spain,Palencia,42.65,-4.8,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
283,1885.0,Spain,Madrid,40.23,-3.68,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
284,2013.0,Spain,Spain,,,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
285,,Portugal,Porto,41.14,-8.61,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
286,1937.0,Portugal,Portugal,,,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
287,1988.0,Spain,Leon,42.31,-6.01,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
288,1988.0,Spain,Albacete,38.8,-2.11,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
289,1988.0,Spain,Valladolid,41.55,-4.78,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
290,1986.0,Spain,Huesca,42.63,0.21,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
291,1988.0,Spain,Madrid,40.58,-4.15,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
292,1991.0,Spain,Salamanca,40.4,-5.71,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
293,1988.0,Spain,Barcelona,41.38,2.18,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
294,1998.0,Spain,Zaragoza,41.48,-0.53,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
295,2006.0,Spain,Ciudad Real,39.45,-4.4,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
296,1937.0,Spain,Andorra,42.56,1.6,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
297,2013.0,Spain,Jaen,38.28,-2.6,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
298,1910.0,Spain,Madrid,40.5,-4.23,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
299,1978.0,Spain,Salamanca,40.96,-5.65,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
300,1920.0,Portugal,Braga,41.54,-8.36,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
301,1920.0,Portugal,Braga,41.54,-8.36,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
302,2006.0,Spain,Madrid,40.68,-3.61,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
303,1985.0,Spain,Huesca,42.51,-0.63,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
304,2013.0,Spain,Leon,42.45,-6.0,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
305,1910.0,Spain,Madrid,40.58,-4.15,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
306,1910.0,Spain,Madrid,40.58,-4.15,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
307,1988.0,Spain,Zaragoza,41.83,-1.78,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
308,1988.0,Spain,Castellon,40.46,0.18,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
309,2013.0,Spain,Leon,42.58,-6.52,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
310,2013.0,Spain,Leon,42.4,-6.8,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
311,1978.0,Spain,Zamora,42.0,-6.46,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
312,1985.0,Spain,Andorra,42.46,1.49,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
313,1977.0,Spain,Barcelona,41.66,1.98,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
314,1926.0,Spain,Barcelona,41.78,2.46,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
315,2013.0,Spain,Leon,42.35,-5.73,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
316,1988.0,Spain,Cantabria,43.46,-3.8,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
317,1988.0,Spain,Burgos,42.48,-3.78,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
318,1933.0,Portugal,Porto,41.34,-8.47,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
319,2002.0,Spain,Salamanca,,,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
320,1978.0,Spain,Valladolid,41.58,-4.81,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
321,2013.0,Portugal,Lisboa,38.8,-9.38,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
322,1988.0,Spain,Lerida,41.61,0.61,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
323,2013.0,Spain,Cantabria,43.13,-3.8,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
324,1985.0,Spain,Gerona,42.31,2.83,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
325,2003.0,Spain,Guipuzcoa,43.13,-2.06,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
326,1988.0,Spain,Huesca,42.63,-0.1,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
327,1988.0,Spain,Zamora,41.51,-5.4,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
328,2013.0,Spain,Cantabria,43.35,-4.03,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
329,2005.0,Spain,Madrid,40.58,-3.93,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
330,2013.0,Spain,Tarragona,40.8,0.51,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
331,1979.0,Spain,Lerida,41.61,0.61,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
332,1977.0,Spain,Lerida,41.61,0.61,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
333,1900.0,Spain,Cuenca,39.98,-2.85,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
334,1988.0,Spain,Navarra,42.81,-1.63,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
335,1982.0,Spain,Madrid,40.4,-3.68,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
336,2013.0,Portugal,Setubal,38.51,-8.98,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
337,2008.0,Portugal,Setubal,38.51,-8.98,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
338,1933.0,Portugal,Santarem,39.33,-8.19,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
339,1988.0,Spain,Barcelona,41.38,1.93,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
340,1988.0,Spain,Leon,42.56,-5.68,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
341,1937.0,Portugal,Braga,41.4,-8.53,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
342,2007.0,Portugal,Lisboa,39.18,-9.11,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
343,2013.0,Spain,Leon,42.47,-5.45,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
344,1988.0,Spain,Leon,42.55,-5.41,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
345,1979.0,Spain,Barcelona,41.35,1.7,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
346,1998.0,Spain,Huesca,42.68,-0.53,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
347,2013.0,Spain,Leon,42.61,-5.53,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
348,2013.0,Spain,Leon,42.65,-5.55,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
349,1988.0,Spain,Leon,42.65,-5.55,Eratigena atrica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrica,Species
